SendDate,SendTime,Solar Power (kW),Solar energy Generation (kWh),consumptionValue (kW)
07-11-2024,18:42:00,0,0,0.53
07-11-2024,18:47:00,0,0,0.53
07-11-2024,18:52:00,0,0,0.53
07-11-2024,18:57:00,0,0,0.54
07-11-2024,19:02:00,0,0,0.53
07-11-2024,19:07:00,0,0,0.54
07-11-2024,19:13:00,0,0,0.55
07-11-2024,19:18:00,0,0,0.45
07-11-2024,19:24:00,0,0,0.49
07-11-2024,19:29:00,0,0,0.49
07-11-2024,19:35:00,0,0,0.48
07-11-2024,19:40:00,0,0,0.47
07-11-2024,19:45:00,0,0,0.46
07-11-2024,19:50:00,0,0,0.46
07-11-2024,19:55:00,0,0,0.43
07-11-2024,20:01:00,0,0,0.42
07-11-2024,20:06:00,0,0,0.43
07-11-2024,20:11:00,0,0,0.43
07-11-2024,20:16:00,0,0,0.44
07-11-2024,20:22:00,0,0,0.43
07-11-2024,20:28:00,0,0,0.47
07-11-2024,20:33:00,0,0,0.47
07-11-2024,20:38:00,0,0,0.68
07-11-2024,20:43:00,0,0,0.47
07-11-2024,20:48:00,0,0,0.67
07-11-2024,20:54:00,0,0,0.43
07-11-2024,20:59:00,0,0,0.41
07-11-2024,21:04:00,0,0,0.41
07-11-2024,21:09:00,0,0,0.42
07-11-2024,21:14:00,0,0,0.43
07-11-2024,21:21:00,0,0,0.41
07-11-2024,21:26:00,0,0,0.39
07-11-2024,21:31:00,0,0,0.4
07-11-2024,21:37:00,0,0,0.4
07-11-2024,21:42:00,0,0,0.4
07-11-2024,21:47:00,0,0,0.39
07-11-2024,21:52:00,0,0,0.38
07-11-2024,21:58:00,0,0,0.37
07-11-2024,22:03:00,0,0,0.38
07-11-2024,22:08:00,0,0,0.36
07-11-2024,22:13:00,0,0,0.36
07-11-2024,22:18:00,0,0,0.36
07-11-2024,22:24:00,0,0,0.36
07-11-2024,22:30:00,0,0,0.35
07-11-2024,22:35:00,0,0,0.34
07-11-2024,22:40:00,0,0,0.35
07-11-2024,22:46:00,0,0,0.34
07-11-2024,22:51:00,0,0,0.33
07-11-2024,22:56:00,0,0,0.35
07-11-2024,23:02:00,0,0,0.34
07-11-2024,23:07:00,0,0,0.36
07-11-2024,23:12:00,0,0,0.35
07-11-2024,23:18:00,0,0,0.34
07-11-2024,23:23:00,0,0,0.33
07-11-2024,23:29:00,0,0,0.32
07-11-2024,23:34:00,0,0,0.31
07-11-2024,23:39:00,0,0,0.32
07-11-2024,23:45:00,0,0,0.3
07-11-2024,23:50:00,0,0,0.32
07-11-2024,23:55:00,0,0,0.31
07-12-2024,00:01:00,0,0,0.3
07-12-2024,00:06:00,0,0,0.29
07-12-2024,00:11:00,0,0,0.31
07-12-2024,00:16:00,0,0,0.29
07-12-2024,00:22:00,0,0,0.3
07-12-2024,00:28:00,0,0,0.29
07-12-2024,00:33:00,0,0,0.29
07-12-2024,00:38:00,0,0,0.29
07-12-2024,00:43:00,0,0,0.29
07-12-2024,00:49:00,0,0,0.28
07-12-2024,00:54:00,0,0,0.29
07-12-2024,00:59:00,0,0,0.28
07-12-2024,01:05:00,0,0,0.27
07-12-2024,01:10:00,0,0,0.28
07-12-2024,01:15:00,0,0,0.3
07-12-2024,01:20:00,0,0,0.29
07-12-2024,01:27:00,0,0,0.3
07-12-2024,01:32:00,0,0,0.29
07-12-2024,01:37:00,0,0,0.29
07-12-2024,01:42:00,0,0,0.29
07-12-2024,01:47:00,0,0,0.29
07-12-2024,01:52:00,0,0,0.29
07-12-2024,01:58:00,0,0,0.32
07-12-2024,02:03:00,0,0,0.33
07-12-2024,02:08:00,0,0,0.33
07-12-2024,02:13:00,0,0,0.29
07-12-2024,02:18:00,0,0,0.28
07-12-2024,02:25:00,0,0,0.3
07-12-2024,02:30:00,0,0,0.3
07-12-2024,02:36:00,0,0,0.3
07-12-2024,02:41:00,0,0,0.3
07-12-2024,02:46:00,0,0,0.3
07-12-2024,02:51:00,0,0,0.3
07-12-2024,02:56:00,0,0,0.29
07-12-2024,03:02:00,0,0,0.3
07-12-2024,03:07:00,0,0,0.3
07-12-2024,03:12:00,0,0,0.28
07-12-2024,03:17:00,0,0,0.51
07-12-2024,03:24:00,0,0,0.31
07-12-2024,03:28:00,0,0,0.31
07-12-2024,03:34:00,0,0,0.3
07-12-2024,03:39:00,0,0,0.31
07-12-2024,03:44:00,0,0,0.3
07-12-2024,03:49:00,0,0,0.31
07-12-2024,03:54:00,0,0,0.3
07-12-2024,03:59:00,0,0,0.3
07-12-2024,04:04:00,0,0,0.3
07-12-2024,04:09:00,0,0,0.3
07-12-2024,04:15:00,0,0,0.3
07-12-2024,04:21:00,0,0,0.28
07-12-2024,04:26:00,0,0,0.28
07-12-2024,04:32:00,0,0,0.29
07-12-2024,04:37:00,0,0,0.29
07-12-2024,04:42:00,0,0,0.3
07-12-2024,04:48:00,0,0,0.29
07-12-2024,04:53:00,0,0,0.26
07-12-2024,04:58:00,0,0,0.27
07-12-2024,05:03:00,0,0,0.26
07-12-2024,05:08:00,0,0,0.27
07-12-2024,05:14:00,0,0,0.27
07-12-2024,05:19:00,0,0,0.26
07-12-2024,05:25:00,0,0,0.26
07-12-2024,05:30:00,0,0,0.27
07-12-2024,05:35:00,0,0,0.27
07-12-2024,05:40:00,0,0,0.26
07-12-2024,05:46:00,0,0,0.26
07-12-2024,05:51:00,0,0,0.26
07-12-2024,05:56:00,0,0,0.26
07-12-2024,06:01:00,0,0,0.27
07-12-2024,06:07:00,0,0,0.24
07-12-2024,06:12:00,0,0,0.24
07-12-2024,06:18:00,0,0,0.25
07-12-2024,06:23:00,0,0,0.25
07-12-2024,06:29:00,0,0,0.46
07-12-2024,06:34:00,0,0,0.27
07-12-2024,06:39:00,0,0,0.27
07-12-2024,06:45:00,0,0,0.26
07-12-2024,06:50:00,0,0,0.28
07-12-2024,06:55:00,0,0,0.28
07-12-2024,07:00:00,0,0,0.29
07-12-2024,07:05:00,0,0,0.28
07-12-2024,07:10:00,0,0,0.3
07-12-2024,07:15:00,0,0,0.3
07-12-2024,07:22:00,0,0,0.32
07-12-2024,07:27:00,0,0,0.34
07-12-2024,07:32:00,0,0,0.34
07-12-2024,07:38:00,0,0,0.34
07-12-2024,07:43:00,0,0,0.33
07-12-2024,07:48:00,0,0,0.35
07-12-2024,07:53:00,0,0,0.34
07-12-2024,07:58:00,0,0,0.33
07-12-2024,08:04:00,0,0,0.55
07-12-2024,08:09:00,0,0,0.36
07-12-2024,08:14:00,0,0,0.35
07-12-2024,08:20:00,0,0,0.35
07-12-2024,08:26:00,0,0,0.35
07-12-2024,08:31:00,0,0,0.33
07-12-2024,08:36:00,0,0,0.34
07-12-2024,08:41:00,0,0,0.35
07-12-2024,08:46:00,0,0,0.35
07-12-2024,08:51:00,0,0,0.36
07-12-2024,08:56:00,0,0,0.37
07-12-2024,09:02:00,0,0,0.38
07-12-2024,09:07:00,0,0,0.37
07-12-2024,09:12:00,0,0,0.48
07-12-2024,09:17:00,0,0,0.44
07-12-2024,09:24:00,0,0,0.42
07-12-2024,09:29:00,0,0,0.42
07-12-2024,09:34:00,0,0,0.49
07-12-2024,09:39:00,0,0,0.45
07-12-2024,09:45:00,0,0,0.47
07-12-2024,09:50:00,0,0,0.48
07-12-2024,09:55:00,0,0,0.7
07-12-2024,10:00:00,0,0,0.53
07-12-2024,10:05:00,0,0,0.48
07-12-2024,10:10:00,0,0,0.53
07-12-2024,10:16:00,0,0,0.48
07-12-2024,10:22:00,0,0,0.46
07-12-2024,10:27:00,0,0,0.49
07-12-2024,10:33:00,0,0,0.49
07-12-2024,10:38:00,0,0,0.52
07-12-2024,10:43:00,0,0,0.53
07-12-2024,10:48:00,0,0,0.53
07-12-2024,10:53:00,0,0,0.52
07-12-2024,10:58:00,0,0,0.54
07-12-2024,11:04:00,0,0,0.49
07-12-2024,11:09:00,0,0,0.53
07-12-2024,11:14:00,0,0,0.51
07-12-2024,11:19:00,0,0,0.5
07-12-2024,11:25:00,0,0,0.47
07-12-2024,11:31:00,0,0,0.47
07-12-2024,11:36:00,0,0,0.46
07-12-2024,11:41:00,0,0,0.47
07-12-2024,11:46:00,0,0,0.47
07-12-2024,11:51:00,0,0,0.48
07-12-2024,11:56:00,0,0,0.49
07-12-2024,12:02:00,0,0,0.45
07-12-2024,12:07:00,0,0,0.46
07-12-2024,12:12:00,0,0,0.46
07-12-2024,12:17:00,0,0,0.44
07-12-2024,12:23:00,0,0,0.47
07-12-2024,12:29:00,0,0,0.46
07-12-2024,12:34:00,0,0,0.46
07-12-2024,12:39:00,0,0,0.42
07-12-2024,12:44:00,0,0,0.45
07-12-2024,12:49:00,0,0,0.46
07-12-2024,12:55:00,0,0,0.49
07-12-2024,13:00:00,0,0,0.5
07-12-2024,13:05:00,0,0,0.51
07-12-2024,13:10:00,0,0,0.52
07-12-2024,13:16:00,0,0,0.49
07-12-2024,13:22:00,0,0,0.5
07-12-2024,13:27:00,0,0,0.54
07-12-2024,13:32:00,0,0,0.55
07-12-2024,13:37:00,0,0,0.53
07-12-2024,13:43:00,0,0,0.54
07-12-2024,13:48:00,0,0,0.48
07-12-2024,13:53:00,0,0,0.5
07-12-2024,13:58:00,0,0,0.52
07-12-2024,14:03:00,0,0,0.52
07-12-2024,14:09:00,0,0,0.54
07-12-2024,14:14:00,0,0,0.53
07-12-2024,14:19:00,0,0,0.52
07-12-2024,14:25:00,0,0,0.53
07-12-2024,14:31:00,0,0,0.53
07-12-2024,14:36:00,0,0,0.5
07-12-2024,14:41:00,0,0,0.49
07-12-2024,14:47:00,0,0,0.49
07-12-2024,14:52:00,0,0,0.51
07-12-2024,14:57:00,0,0,0.51
07-12-2024,15:02:00,0,0,0.5
07-12-2024,15:07:00,0,0,0.51
07-12-2024,15:12:00,0,0,0.51
07-12-2024,15:19:00,0,0,0.55
07-12-2024,15:24:00,0,0,0.53
07-12-2024,15:29:00,0,0,0.53
07-12-2024,15:34:00,0,0,0.75
07-12-2024,15:39:00,0,0,0.6
07-12-2024,15:44:00,0,0,0.53
07-12-2024,15:50:00,0,0,0.53
07-12-2024,15:55:00,0,0,0.54
07-12-2024,16:00:00,0,0,0.54
07-12-2024,16:05:00,0,0,0.54
07-12-2024,16:11:00,0,0,0.51
07-12-2024,16:16:00,0,0,0.48
07-12-2024,16:22:00,0,0,0.5
07-12-2024,16:27:00,0,0,0.51
07-12-2024,16:33:00,0,0,0.49
07-12-2024,16:38:00,0,0,0.48
07-12-2024,16:43:00,0,0,0.54
07-12-2024,16:48:00,0,0,0.56
07-12-2024,16:53:00,0,0,0.53
07-12-2024,16:58:00,0,0,0.54
07-12-2024,17:04:00,0,0,0.53
07-12-2024,17:09:00,0,0,0.52
07-12-2024,17:14:00,0,0,0.52
07-12-2024,17:19:00,0,0,0.53
07-12-2024,17:25:00,0,0,0.55
07-12-2024,17:30:00,0,0,0.58
07-12-2024,17:36:00,0,0,0.55
07-12-2024,17:41:00,0,0,0.55
07-12-2024,17:46:00,0,0,0.54
07-12-2024,17:51:00,0,0,0.56
07-12-2024,17:56:00,0,0,0.54
07-12-2024,18:01:00,0,0,0.53
07-12-2024,18:06:00,0,0,0.52
07-12-2024,18:11:00,0,0,0.54
07-12-2024,18:17:00,0,0,0.53
07-12-2024,18:23:00,0,0,0.53
07-12-2024,18:28:00,0,0,0.5
07-12-2024,18:33:00,0,0,0.47
07-12-2024,18:39:00,0,0,0.48
07-12-2024,18:44:00,0,0,0.47
07-12-2024,18:49:00,0,0,0.47
07-12-2024,18:51:00,0,0,0.49
07-12-2024,18:52:00,0,0,0.48
07-12-2024,18:54:00,0,0,0.73
07-12-2024,18:56:00,0,0,0.67
07-12-2024,18:59:00,0,0,0.49
07-12-2024,19:05:00,0,0,0.52
07-12-2024,19:10:00,0,0,0.49
07-12-2024,19:15:00,0,0,0.44
07-12-2024,19:20:00,0,0,0.45
07-12-2024,19:26:00,0,0,0.44
07-12-2024,19:32:00,0,0,0.45
07-12-2024,19:37:00,0,0,0.45
07-12-2024,19:42:00,0,0,0.44
07-12-2024,19:47:00,0,0,0.43
07-12-2024,19:52:00,0,0,0.46
07-12-2024,19:58:00,0,0,0.44
07-12-2024,20:03:00,0,0,0.45
07-12-2024,20:08:00,0,0,0.43
07-12-2024,20:13:00,0,0,0.42
07-12-2024,20:19:00,0,0,0.43
07-12-2024,20:25:00,0,0,0.42
07-12-2024,20:30:00,0,0,0.4
07-12-2024,20:35:00,0,0,0.41
07-12-2024,20:40:00,0,0,0.4
07-12-2024,20:46:00,0,0,0.43
07-12-2024,20:51:00,0,0,0.41
07-12-2024,20:56:00,0,0,0.4
07-12-2024,21:02:00,0,0,0.4
07-12-2024,21:06:00,0,0,0.41
07-12-2024,21:07:00,0,0,0.4
07-12-2024,21:12:00,0,0,0.37
07-12-2024,21:15:00,0,0,0.37
07-12-2024,21:17:00,0,0,0.37
07-12-2024,21:23:00,0,0,0.38
07-12-2024,21:28:00,0,0,0.41
07-12-2024,21:34:00,0,0,0.4
07-12-2024,21:39:00,0,0,0.41
07-12-2024,21:45:00,0,0,0.4
07-12-2024,21:50:00,0,0,0.43
07-12-2024,21:55:00,0,0,0.64
07-12-2024,22:00:00,0,0,0.43
07-12-2024,22:05:00,0,0,0.4
07-12-2024,22:10:00,0,0,0.35
07-12-2024,22:17:00,0,0,0.37
07-12-2024,22:22:00,0,0,0.39
07-12-2024,22:27:00,0,0,0.39
07-12-2024,22:32:00,0,0,0.4
07-12-2024,22:37:00,0,0,0.4
07-12-2024,22:42:00,0,0,0.39
07-12-2024,22:48:00,0,0,0.39
07-12-2024,22:53:00,0,0,0.39
07-12-2024,22:58:00,0,0,0.36
07-12-2024,23:03:00,0,0,0.36
07-12-2024,23:08:00,0,0,0.36
07-12-2024,23:14:00,0,0,0.37
07-12-2024,23:19:00,0,0,0.36
07-12-2024,23:25:00,0,0,0.37
07-12-2024,23:30:00,0,0,0.39
07-12-2024,23:36:00,0,0,0.38
07-12-2024,23:41:00,0,0,0.37
07-12-2024,23:46:00,0,0,0.38
07-12-2024,23:51:00,0,0,0.4
07-12-2024,23:56:00,0,0,0.39
07-13-2024,00:01:00,0,0,0.38
07-13-2024,00:06:00,0,0,0.37
07-13-2024,00:12:00,0,0,0.39
07-13-2024,00:17:00,0,0,0.36
07-13-2024,00:23:00,0,0,0.38
07-13-2024,00:29:00,0,0,0.37
07-13-2024,00:34:00,0,0,0.39
07-13-2024,00:39:00,0,0,0.35
07-13-2024,00:44:00,0,0,0.35
07-13-2024,00:49:00,0,0,0.37
07-13-2024,00:55:00,0,0,0.38
07-13-2024,01:00:00,0,0,0.35
07-13-2024,01:05:00,0,0,0.36
07-13-2024,01:10:00,0,0,0.37
07-13-2024,01:16:00,0,0,0.36
07-13-2024,01:22:00,0,0,0.36
07-13-2024,01:27:00,0,0,0.34
07-13-2024,01:33:00,0,0,0.36
07-13-2024,01:38:00,0,0,0.35
07-13-2024,01:43:00,0,0,0.36
07-13-2024,01:48:00,0,0,0.34
07-13-2024,01:54:00,0,0,0.34
07-13-2024,01:59:00,0,0,0.33
07-13-2024,02:04:00,0,0,0.31
07-13-2024,02:09:00,0,0,0.33
07-13-2024,02:14:00,0,0,0.33
07-13-2024,02:20:00,0,0,0.34
07-13-2024,02:26:00,0,0,0.32
07-13-2024,02:31:00,0,0,0.32
07-13-2024,02:36:00,0,0,0.34
07-13-2024,02:42:00,0,0,0.32
07-13-2024,02:47:00,0,0,0.32
07-13-2024,02:54:00,0,0,0.3
07-13-2024,02:58:00,0,0,0.3
07-13-2024,03:03:00,0,0,0.31
07-13-2024,03:09:00,0,0,0.31
07-13-2024,03:14:00,0,0,0.3
07-13-2024,03:19:00,0,0,0.31
07-13-2024,03:24:00,0,0,0.31
07-13-2024,03:30:00,0,0,0.32
07-13-2024,03:35:00,0,0,0.31
07-13-2024,03:40:00,0,0,0.32
07-13-2024,03:45:00,0,0,0.33
07-13-2024,03:51:00,0,0,0.34
07-13-2024,03:56:00,0,0,0.34
07-13-2024,04:01:00,0,0,0.34
07-13-2024,04:06:00,0,0,0.33
07-13-2024,04:12:00,0,0,0.34
07-13-2024,04:18:00,0,0,0.34
07-13-2024,04:23:00,0,0,0.3
07-13-2024,04:28:00,0,0,0.31
07-13-2024,04:33:00,0,0,0.3
07-13-2024,04:38:00,0,0,0.31
07-13-2024,04:44:00,0,0,0.32
07-13-2024,04:49:00,0,0,0.33
07-13-2024,04:54:00,0,0,0.33
07-13-2024,04:59:00,0,0,0.33
07-13-2024,05:04:00,0,0,0.34
07-13-2024,05:10:00,0,0,0.31
07-13-2024,05:15:00,0,0,0.33
07-13-2024,05:20:00,0,0,0.33
07-13-2024,05:26:00,0,0,0.33
07-13-2024,05:31:00,0,0,0.35
07-13-2024,05:37:00,0,0,0.37
07-13-2024,05:42:00,0,0,0.35
07-13-2024,05:47:00,0,0,0.34
07-13-2024,05:52:00,0,0,0.35
07-13-2024,05:57:00,0,0,0.35
07-13-2024,06:03:00,0,0,0.35
07-13-2024,06:08:00,0,0,0.33
07-13-2024,06:14:00,0,0,0.34
07-13-2024,06:19:00,0,0,0.34
07-13-2024,06:24:00,0,0,0.32
07-13-2024,06:30:00,0,0,0.52
07-13-2024,06:35:00,0,0,0.33
07-13-2024,06:40:00,0,0,0.48
07-13-2024,06:46:00,0,0,0.31
07-13-2024,06:51:00,0,0,0.3
07-13-2024,06:56:00,0,0,0.31
07-13-2024,07:01:00,0,0,0.3
07-13-2024,07:06:00,0,0,0.29
07-13-2024,07:12:00,0,0,0.29
07-13-2024,07:17:00,0,0,0.31
07-13-2024,07:23:00,0,0,0.3
07-13-2024,07:28:00,0,0,0.32
07-13-2024,07:33:00,0,0,0.38
07-13-2024,07:34:00,0,0,0.37
07-13-2024,07:34:00,0,0,0.35
07-13-2024,07:39:00,0,0,0.33
07-13-2024,07:45:00,0,0,0.29
07-13-2024,07:49:00,0,0,0.3
07-13-2024,07:50:00,0,0,0.32
07-13-2024,07:56:00,0,0,0.32
07-13-2024,08:01:00,0,0,0.35
07-13-2024,08:06:00,0,0,0.38
07-13-2024,08:11:00,0,0,0.35
07-13-2024,08:17:00,0,0,0.35
07-13-2024,08:22:00,0,0,0.53
07-13-2024,08:28:00,0,0,0.4
07-13-2024,08:33:00,0,0,0.4
07-13-2024,08:39:00,0,0,0.38
07-13-2024,08:44:00,0,0,0.39
07-13-2024,08:49:00,0,0,0.39
07-13-2024,08:54:00,0,0,0.37
07-13-2024,08:59:00,0,0,0.37
07-13-2024,09:04:00,0,0,0.36
07-13-2024,09:09:00,0,0,0.35
07-13-2024,09:14:00,0,0,0.36
07-13-2024,09:20:00,0,0,0.34
07-13-2024,09:26:00,0,0,0.32
07-13-2024,09:31:00,0,0,0.57
07-13-2024,09:36:00,0,0,0.34
07-13-2024,09:41:00,0,0,0.33
07-13-2024,09:46:00,0,0,0.56
07-13-2024,09:52:00,0,0,0.35
07-13-2024,09:57:00,0,0,0.36
07-13-2024,10:02:00,0,0,0.6
07-13-2024,10:07:00,0,0,0.35
07-13-2024,10:12:00,0,0,0.37
07-13-2024,10:18:00,0,0,0.43
07-13-2024,10:24:00,0,0,0.37
07-13-2024,10:29:00,0,0,0.44
07-13-2024,10:35:00,0,0,0.44
07-13-2024,10:39:00,0,0,0.44
07-13-2024,10:45:00,0,0,0.44
07-13-2024,10:50:00,0,0,0.44
07-13-2024,10:55:00,0,0,0.51
07-13-2024,11:01:00,0,0,0.51
07-13-2024,11:05:00,0,0,0.45
07-13-2024,11:11:00,0,0,0.45
07-13-2024,11:17:00,0,0,0.45
07-13-2024,11:22:00,0,0,0.46
07-13-2024,11:25:00,0,0,0.49
07-13-2024,11:25:00,0,0,0.77
07-13-2024,11:27:00,0,0,0.48
07-13-2024,11:30:00,0,0,0.51
07-13-2024,11:31:00,0,0,0.53
07-13-2024,11:33:00,0,0,0.47
07-13-2024,11:38:00,0,0,0.46
07-13-2024,11:43:00,0,0,0.5
07-13-2024,11:49:00,0,0,0.5
07-13-2024,11:54:00,0,0,0.45
07-13-2024,11:59:00,0,0,0.46
07-13-2024,12:04:00,0,0,0.45
07-13-2024,12:09:00,0,0,0.43
07-13-2024,12:15:00,0,0,0.42
07-13-2024,12:19:00,0,0,0.4
07-13-2024,12:20:00,0,0,0.4
07-13-2024,12:21:00,0,0,0.4
07-13-2024,12:27:00,0,0,0.38
07-13-2024,12:32:00,0,0,0.44
07-13-2024,12:37:00,0,0,0.46
07-13-2024,12:39:00,0,0,0.43
07-13-2024,12:43:00,0,0,0.43
07-13-2024,12:48:00,0,0,0.44
07-13-2024,12:53:00,0,0,0.45
07-13-2024,12:59:00,0,0,0.45
07-13-2024,13:04:00,0,0,0.44
07-13-2024,13:09:00,0,0,0.5
07-13-2024,13:14:00,0,0,0.5
07-13-2024,13:19:00,0,0,0.5
07-13-2024,13:25:00,0,0,0.5
07-13-2024,13:31:00,0,0,0.51
07-13-2024,13:36:00,0,0,0.5
07-13-2024,13:41:00,0,0,0.49
07-13-2024,13:46:00,0,0,0.49
07-13-2024,13:51:00,0,0,0.5
07-13-2024,13:56:00,0,0,0.5
07-13-2024,14:01:00,0,0,0.52
07-13-2024,14:06:00,0,0,0.48
07-13-2024,14:12:00,0,0,0.47
07-13-2024,14:17:00,0,0,0.47
07-13-2024,14:23:00,0,0,0.47
07-13-2024,14:28:00,0,0,0.46
07-13-2024,14:34:00,0,0,0.65
07-13-2024,14:39:00,0,0,0.47
07-13-2024,14:44:00,0,0,0.47
07-13-2024,14:49:00,0,0,0.47
07-13-2024,14:54:00,0,0,0.49
07-13-2024,15:00:00,0,0,0.46
07-13-2024,15:05:00,0,0,0.41
07-13-2024,15:10:00,0,0,0.41
07-13-2024,15:15:00,0,0,0.42
07-13-2024,15:21:00,0,0,0.41
07-13-2024,15:27:00,0,0,0.45
07-13-2024,15:32:00,0,0,0.45
07-13-2024,15:38:00,0,0,0.45
07-13-2024,15:43:00,0,0,0.45
07-13-2024,15:48:00,0,0,0.44
07-13-2024,15:53:00,0,0,0.47
07-13-2024,15:58:00,0,0,0.45
07-13-2024,16:03:00,0,0,0.47
07-13-2024,16:08:00,0,0,0.4
07-13-2024,16:14:00,0,0,0.41
07-13-2024,16:19:00,0,0,0.41
07-13-2024,16:25:00,0,0,0.42
07-13-2024,16:31:00,0,0,0.42
07-13-2024,16:36:00,0,0,0.37
07-13-2024,16:41:00,0,0,0.39
07-13-2024,16:46:00,0,0,0.39
07-13-2024,16:52:00,0,0,0.39
07-13-2024,16:56:00,0,0,0.43
07-13-2024,17:02:00,0,0,0.42
07-13-2024,17:07:00,0,0,0.39
07-13-2024,17:12:00,0,0,0.39
07-13-2024,17:18:00,0,0,0.4
07-13-2024,17:24:00,0,0,0.45
07-13-2024,17:29:00,0,0,0.43
07-13-2024,17:34:00,0,0,0.43
07-13-2024,17:39:00,0,0,0.42
07-13-2024,17:45:00,0,0,0.53
07-13-2024,17:50:00,0,0,0.52
07-13-2024,17:55:00,0,0,0.63
07-13-2024,18:00:00,0,0,0.52
07-13-2024,18:05:00,0,0,0.51
07-13-2024,18:10:00,0,0,0.44
07-13-2024,18:16:00,0,0,0.43
07-13-2024,18:21:00,0,0,0.48
07-13-2024,18:27:00,0,0,0.45
07-13-2024,18:32:00,0,0,0.47
07-13-2024,18:37:00,0,0,0.48
07-13-2024,18:43:00,0,0,0.46
07-13-2024,18:44:00,0,0,0.41
07-13-2024,18:48:00,0,0,0.42
07-13-2024,18:53:00,0,0,0.48
07-13-2024,18:56:00,0,0,0.53
07-13-2024,18:57:00,0,0,0.44
07-13-2024,18:58:00,0,0,0.4
07-13-2024,19:03:00,0,0,0.35
07-13-2024,19:05:00,0,0,0.39
07-13-2024,19:08:00,0,0,0.43
07-13-2024,19:14:00,0,0,0.43
07-13-2024,19:19:00,0,0,0.46
07-13-2024,19:25:00,0,0,0.53
07-13-2024,19:26:00,0,0,0.48
07-13-2024,19:30:00,0,0,0.82
07-13-2024,19:35:00,0,0,0.46
07-13-2024,19:41:00,0,0,0.35
07-13-2024,19:46:00,0,0,0.31
07-13-2024,19:48:00,0,0,0.27
07-13-2024,19:51:00,0,0,0.37
07-13-2024,19:56:00,0,0,0.36
07-13-2024,20:01:00,0,0,0.4
07-13-2024,20:07:00,0,0,0.34
07-13-2024,20:12:00,0,0,0.43
07-13-2024,20:18:00,0,0,0.42
07-13-2024,20:22:00,0,0,0.38
07-13-2024,20:23:00,0,0,0.37
07-13-2024,20:27:00,0,0,0.34
07-13-2024,20:28:00,0,0,0.34
07-13-2024,20:29:00,0,0,0.35
07-13-2024,20:35:00,0,0,0.36
07-13-2024,20:40:00,0,0,0.36
07-13-2024,20:45:00,0,0,0.4
07-13-2024,20:50:00,0,0,0.39
07-13-2024,20:55:00,0,0,0.42
07-13-2024,21:01:00,0,0,0.41
07-13-2024,21:06:00,0,0,0.41
07-13-2024,21:11:00,0,0,0.41
07-13-2024,21:17:00,0,0,0.39
07-13-2024,21:22:00,0,0,0.42
07-13-2024,21:28:00,0,0,0.37
07-13-2024,21:33:00,0,0,0.35
07-13-2024,21:39:00,0,0,0.35
07-13-2024,21:44:00,0,0,0.33
07-13-2024,21:49:00,0,0,0.34
07-13-2024,21:54:00,0,0,0.37
07-13-2024,21:59:00,0,0,0.35
07-13-2024,22:05:00,0,0,0.34
07-13-2024,22:10:00,0,0,0.35
07-13-2024,22:15:00,0,0,0.35
07-13-2024,22:20:00,0,0,0.35
07-13-2024,22:26:00,0,0,0.31
07-13-2024,22:31:00,0,0,0.3
07-13-2024,22:37:00,0,0,0.29
07-13-2024,22:42:00,0,0,0.29
07-13-2024,22:47:00,0,0,0.3
07-13-2024,22:52:00,0,0,0.31
07-13-2024,22:57:00,0,0,0.31
07-13-2024,23:03:00,0,0,0.32
07-13-2024,23:08:00,0,0,0.3
07-13-2024,23:13:00,0,0,0.29
07-13-2024,23:18:00,0,0,0.29
07-13-2024,23:25:00,0,0,0.28
07-13-2024,23:30:00,0,0,0.28
07-13-2024,23:35:00,0,0,0.28
07-13-2024,23:40:00,0,0,0.29
07-13-2024,23:46:00,0,0,0.29
07-13-2024,23:51:00,0,0,0.29
07-13-2024,23:56:00,0,0,0.3
07-14-2024,00:01:00,0,0,0.29
07-14-2024,00:06:00,0,0,0.29
07-14-2024,00:11:00,0,0,0.28
07-14-2024,00:17:00,0,0,0.28
07-14-2024,00:23:00,0,0,0.28
07-14-2024,00:28:00,0,0,0.28
07-14-2024,00:33:00,0,0,0.27
07-14-2024,00:39:00,0,0,0.27
07-14-2024,00:44:00,0,0,0.28
07-14-2024,00:49:00,0,0,0.28
07-14-2024,00:54:00,0,0,0.28
07-14-2024,01:00:00,0,0,0.28
07-14-2024,01:05:00,0,0,0.26
07-14-2024,01:10:00,0,0,0.26
07-14-2024,01:15:00,0,0,0.26
07-14-2024,01:22:00,0,0,0.45
07-14-2024,01:27:00,0,0,0.27
07-14-2024,01:32:00,0,0,0.27
07-14-2024,01:38:00,0,0,0.26
07-14-2024,01:43:00,0,0,0.27
07-14-2024,01:48:00,0,0,0.27
07-14-2024,01:53:00,0,0,0.27
07-14-2024,01:58:00,0,0,0.27
07-14-2024,02:03:00,0,0,0.27
07-14-2024,02:08:00,0,0,0.27
07-14-2024,02:14:00,0,0,0.27
07-14-2024,02:19:00,0,0,0.27
07-14-2024,02:25:00,0,0,0.27
07-14-2024,02:30:00,0,0,0.27
07-14-2024,02:35:00,0,0,0.29
07-14-2024,02:41:00,0,0,0.29
07-14-2024,02:46:00,0,0,0.29
07-14-2024,02:51:00,0,0,0.29
07-14-2024,02:56:00,0,0,0.28
07-14-2024,03:01:00,0,0,0.29
07-14-2024,03:07:00,0,0,0.29
07-14-2024,03:12:00,0,0,0.29
